level,QRCode,Phase,Message
info,12001,数据帧,FF F7 AE FC 80 1B 02 28 29 D8 28 68 80 01 F7 D4 D4 E9 07 01 08 43 A1 6A 2D 4A 49 08 02 EB 01 41 62 6A 41 EA 82 11 08 43 94 F8 2C 10 40 EA 01 61 CA F8 00 10 01 20 38 66 FF F7 92 FC 04 46 05 E0 3C E0 FF F7 8D FC 00 1B 02 28 08 D8 28 68 80 01 F7 D5 33 E0 FF F7 84 FC 00 1B 02 28 02 D9 03 20 BD E8 F8 8F 28 68 80 01 F4 D4 27 E0 01 28 F7 D0 DA F8 00 00 E2 69 00 F4 80 01 91 42 1C D1 22 6A
info,12001,数据帧,00 F0 3F 01 91 42 17 D1 47 F6 C0 71 62 6A 01 40 B1 EB 82 1F 10 D1 A2 6A 4F F0 FF 33 00 F4 40 31 03 EB 52 02 B1 EB 02 4F 06 D1 94 F8 2C 10 00 F0 70 60 B0 EB 01 6F 01 D0 01 20 D1 E7 00 20 CF E7 04 38 02 40 00 00 47 42 80 0E 47 42 00 70 00 40 00 00 FF FF 70 B5 04 00 09 D0 60 6A 00 25 40 B1 25 61 65 61 A5 62 94 F8 51 00 40 B1 0C E0 01 20 70 BD 60 68 B0 F5 82 7F F4 D0 E5 61 F2 E7 84 F8
info,12001,数据传输,[固件升级] 发送数据帧 41/117（256 字节）
info,12001,数据帧,50 50 20 46 00 F0 44 F8 02 20 84 F8 51 00 20 68 01 68 21 F0 40 01 01 60 A0 88 21 89 00 F4 82 70 01 F4 04 41 08 43 A1 89 01 F4 00 61 08 43 21 7C 01 F0 02 01 08 43 21 7D 01 F0 01 01 08 43 21 8B 01 F4 00 71 08 43 21 7F 01 F0 38 01 08 43 94 F8 20 10 01 F0 80 01 08 43 21 8D 01 F4 00 51 08 43 21 68 08 60 A0 69 04 21 01 EA 10 40 94 F8 24 10 01 F0 10 01 08 43 21 68 48 60 20 68 C1 69 21 F4
info,12001,数据帧,00 61 C1 61 65 65 01 20 84 F8 51 00 00 20 70 BD 10 B5 86 B0 04 46 14 21 68 46 FD F7 54 FD 14 49 20 68 88 42 21 D1 13 48 00 21 02 68 42 F4 00 42 02 60 00 68 00 F4 00 40 05 90 0E 48 10 38 02 68 42 F0 04 02 02 60 00 68 00 F0 04 00 05 90 4F F4 E0 50 00 90 02 20 CD E9 01 01 03 20 03 90 06 20 04 90 69 46 04 48 FF F7 C5 FA 06 B0 10 BD 00 00 00 3C 00 40 40 38 02 40 00 08 02 40 70 47 70 47
info,12001,数据传输,[固件升级] 发送数据帧 42/117（256 字节）
info,12001,数据帧,10 B5 04 00 03 D0 94 F8 3D 00 10 B1 07 E0 01 20 10 BD 00 20 84 F8 3C 00 20 46 00 F0 1F F8 02 20 84 F8 3D 00 21 1D 20 68 02 F0 C0 F8 01 20 84 F8 46 00 84 F8 3E 00 84 F8 3F 00 84 F8 40 00 84 F8 41 00 84 F8 42 00 84 F8 43 00 84 F8 44 00 84 F8 45 00 84 F8 3D 00 00 20 10 BD 00 00 08 B5 00 68 0B 49 88 42 12 D1 0B 48 01 68 41 F4 00 31 01 60 00 68 00 22 00 F4 00 30 00 90 0F 21 19 20 FF F7
info,12001,数据帧,41 FC BD E8 08 40 19 20 FF F7 2E BC 08 BD 00 00 00 44 01 40 44 38 02 40 90 F8 3D 10 01 29 01 D0 01 20 70 47 02 21 80 F8 3D 10 01 68 CA 68 42 F0 01 02 CA 60 00 68 11 49 88 42 14 D0 B0 F1 80 4F 11 D0 0F 49 88 42 0E D0 0E 49 88 42 0B D0 0E 49 88 42 08 D0 0D 49 88 42 05 D0 0D 49 88 42 02 D0 0C 49 88 42 04 D1 81 68 01 F0 07 01 06 29 03 D0 01 68 41 F0 01 01 01 60 00 20 70 47 00 00 01 40
info,12001,数据传输,[固件升级] 发送数据帧 43/117（256 字节）
info,12001,数据帧,00 04 00 40 00 08 00 40 00 0C 00 40 00 04 01 40 00 40 01 40 00 18 00 40 70 47 70 B5 04 46 00 68 01 69 4F F0 00 05 C9 43 89 07 15 D4 C1 68 C9 43 89 07 11 D4 E9 1E 01 61 01 20 20 77 20 68 80 69 80 07 20 46 02 D0 FF F7 E7 FF 04 E0 00 F0 98 F8 20 46 00 F0 96 F8 25 77 20 68 01 69 C9 43 49 07 17 D4 C1 68 C9 43 49 07 13 D4 6F F0 04 01 01 61 02 20 20 77 20 68 80 69 10 F4 40 7F 20 46 02 D0
info,12001,数据帧,FF F7 CA FF 04 E0 00 F0 7B F8 20 46 00 F0 79 F8 25 77 20 68 01 69 C9 43 09 07 16 D4 C1 68 C9 43 09 07 12 D4 6F F0 08 01 01 61 04 20 20 77 20 68 C0 69 80 07 20 46 02 D0 FF F7 AE FF 04 E0 00 F0 5F F8 20 46 00 F0 5D F8 25 77 20 68 01 69 C9 43 C9 06 17 D4 C1 68 C9 43 C9 06 13 D4 6F F0 10 01 01 61 08 20 20 77 20 68 C0 69 10 F4 40 7F 20 46 02 D0 FF F7 91 FF 04 E0 00 F0 42 F8 20 46 00 F0
info,12001,数据传输,[固件升级] 发送数据帧 44/117（256 字节）
info,12001,数据帧,40 F8 25 77 20 68 01 69 C9 43 C9 07 08 D1 C1 68 C9 43 C9 07 04 D1 89 1E 01 61 20 46 00 F0 32 F8 20 68 01 69 C9 43 09 06 09 D4 C1 68 C9 43 09 06 05 D4 6F F0 80 01 01 61 20 46 FF F7 DF FE 20 68 01 69 C9 43 49 06 09 D4 C1 68 C9 43 49 06 05 D4 6F F0 40 01 01 61 20 46 00 F0 C0 F8 20 68 01 69 C9 43 89 06 0B D4 C1 68 C9 43 89 06 07 D4 6F F0 20 01 01 61 20 46 BD E8 70 40 FF F7 C0 BE 70 BD
info,12001,数据帧,70 47 70 47 10 B5 06 4A 01 68 04 46 91 42 01 D1 FF F7 9E FA 20 46 BD E8 10 40 00 F0 03 B8 00 00 00 10 00 40 4A 49 00 68 09 68 88 42 7D D1 49 49 08 68 40 1E 08 60 0A 68 47 48 2A B9 C8 22 0A 60 02 78 42 F0 10 02 02 70 4A 68 52 1E 4A 60 4A 68 2A B9 64 22 4A 60 02 78 42 F0 08 02 02 70 8A 68 52 1E 8A 60 8A 68 2A B9 50 22 8A 60 02 78 42 F0 04 02 02 70 CA 68 52 1E CA 60 CA 68 2A B9 32 22
info,12001,数据传输,[固件升级] 发送数据帧 45/117（256 字节）
info,12001,数据帧,CA 60 02 78 42 F0 02 02 02 70 0A 69 52 1E 0A 61 0A 69 2A B9 19 22 0A 61 01 78 41 F0 01 01 01 70 81 78 49 06 C1 78 29 D5 C2 78 49 1E 61 F3 06 02 C2 70 C1 78 49 06 25 D1 C1 78 21 F0 7F 01 32 31 C1 70 41 78 41 F0 08 01 41 70 41 78 41 F0 10 01 41 70 41 78 41 F0 40 01 41 70 41 78 41 F0 20 01 41 70 81 78 21 F0 02 01 81 70 41 78 21 F0 01 01 41 70 01 78 41 F0 80 01 01 70 03 E0 21 F0 7F 01
info,12001,数据帧,32 31 C1 70 C1 78 09 06 01 79 1C D5 02 79 49 1E 61 F3 06 02 02 71 01 79 49 06 13 D1 01 79 21 F0 7F 01 32 31 01 71 81 78 00 E0 0B E0 21 F0 18 01 08 31 81 70 81 78 21 F0 04 01 81 70 C1 78 21 F0 80 01 C1 70 70 47 21 F0 7F 01 32 31 01 71 70 47 80 34 00 20 18 05 00 20 4F 00 00 20 70 47 70 47 10 B5 04 46 00 68 40 69 94 F8 3D 10 C0 F3 C0 10 21 29 11 D1 80 B1 20 68 14 30 50 E8 00 1F 21 F0
info,12001,数据传输,[固件升级] 发送数据帧 46/117（256 字节）
info,12001,数据帧,80 01 40 E8 00 12 00 2A F5 D1 60 6B 08 B1 FE F7 59 FE 20 46 01 F0 D0 FF 20 68 40 69 94 F8 3E 10 C0 F3 80 10 22 29 11 D1 80 B1 20 68 14 30 50 E8 00 1F 21 F0 40 01 40 E8 00 12 00 2A F5 D1 A0 6B 08 B1 FE F7 3F FE 20 46 01 F0 8F FF 00 20 10 BD 70 47 00 00 F8 B5 01 68 04 46 08 68 CA 68 4B 69 10 F0 0F 0F 4F F0 00 05 59 D0 03 F0 01 06 02 F4 90 77 37 43 65 D0 C1 07 05 D0 D1 05 03 D5 21 6C
info,12001,数据帧,41 F0 01 01 21 64 41 07 05 D5 D9 07 03 D0 21 6C 41 F0 02 01 21 64 81 07 05 D5 D9 07 03 D0 21 6C 41 F0 04 01 21 64 01 07 07 D5 02 F0 20 01 31 43 03 D0 21 6C 41 F0 08 01 21 64 21 6C 00 29 3A D0 80 06 04 D5 90 06 02 D5 20 46 01 F0 83 FF 20 68 40 69 21 6C C0 F3 80 10 09 07 00 D4 60 B3 20 46 01 F0 43 FF 20 68 40 69 40 06 21 D5 20 68 14 30 50 E8 00 1F 21 F0 40 01 40 E8 00 12 00 2A F5 D1
info,12001,数据传输,[固件升级] 发送数据帧 47/117（256 字节）
info,12001,数据帧,A0 6B A8 B1 6C 49 01 65 A0 6B FE F7 24 FE 00 28 11 D0 A0 6B 01 6D 01 B0 BD E8 F0 40 08 47 83 06 0F D5 93 06 0D D5 20 46 BD E8 F8 40 01 F0 52 BF 20 46 FF F7 8D FF F8 BD 20 46 FF F7 89 FF 25 64 F8 BD 26 6B 20 23 01 2E 79 D1 C6 06 77 D5 D6 06 75 D5 08 68 48 68 00 90 48 69 40 06 40 D5 A1 6B 08 68 40 68 00 04 00 0C EA D0 A2 8D 82 42 E7 D9 E0 85 C8 69 B0 F5 80 7F 2D D0 20 68 0C 30 50 E8
info,12001,数据帧,00 1F 21 F4 80 71 40 E8 00 12 00 2A F5 D1 20 68 14 30 50 E8 00 1F 21 F0 01 01 40 E8 00 12 00 2A F5 D1 20 68 14 30 50 E8 00 1F 21 F0 40 01 40 E8 00 12 00 2A F5 D1 84 F8 3E 30 25 63 20 68 0C 30 50 E8 00 1F 21 F0 10 01 40 E8 00 12 00 2A F5 D1 A0 6B FE F7 77 FD A0 8D E1 8D 40 1A 81 B2 29 E0 A0 8D E1 8D 40 1A 81 B2 E0 8D 00 28 A8 D0 00 29 A6 D0 20 68 0C 30 50 E8 00 2F 22 F4 90 72 40 E8
info,12001,数据传输,[固件升级] 发送数据帧 48/117（256 字节）
info,12001,数据帧,00 26 00 2E F5 D1 20 68 14 30 50 E8 00 2F 22 F0 01 02 40 E8 00 26 00 2E F5 D1 84 F8 3E 30 25 63 20 68 0C 30 50 E8 00 2F 22 F0 10 02 40 E8 00 23 00 2B F5 D1 20 46 FF F7 D2 FE F8 BD FF E7 05 06 2B D5 15 06 29 D5 94 F8 3D 00 21 28 F5 D1 A0 68 B0 F5 80 5F 01 D1 20 69 B0 B1 20 6A 41 1C 21 62 21 68 00 78 48 60 E0 8C 40 1E 00 04 00 0C E0 84 E3 D1 20 68 C1 68 21 F0 80 01 C1 60 20 68 C1 68
info,12001,数据帧,41 F0 40 01 C1 60 D8 E7 20 6A 00 88 C0 F3 08 00 48 60 20 6A 80 1C 20 62 E5 E7 40 06 CD D5 50 06 CB D5 CA 68 20 46 22 F0 40 02 CA 60 84 F8 3D 30 00 F0 48 F9 C1 E7 00 00 6D 4B 0C 08 70 B5 04 00 04 D0 94 F8 3D 00 00 25 10 B1 06 E0 01 20 70 BD 84 F8 3C 50 20 46 00 F0 23 F8 24 20 84 F8 3D 00 20 68 C1 68 21 F4 00 51 C1 60 20 46 01 F0 D2 FE 20 68 01 69 21 F4 90 41 01 61 20 68 41 69 21 F0
info,12001,数据传输,[固件升级] 发送数据帧 49/117（256 字节）
info,12001,数据帧,2A 01 41 61 20 68 C1 68 41 F4 00 51 C1 60 25 64 20 20 84 F8 3D 00 84 F8 3E 00 00 20 70 BD 00 00 2D E9 F0 43 87 B0 04 46 14 21 68 46 FD F7 8B F9 60 49 DF F8 7C 81 14 39 20 68 00 25 5D 4F 02 22 03 23 0E 15 4F F0 07 0C 4F F0 00 69 40 45 33 D1 38 68 40 F0 10 00 38 60 38 68 00 F0 10 00 05 90 08 68 40 F0 01 00 08 60 08 68 69 46 00 F0 01 00 05 90 58 02 8D E8 25 00 CD E9 03 3C 4E 48 FE F7
info,12001,数据帧,F9 FE 4F 4F 4D 48 38 60 C7 E9 01 95 C7 E9 03 56 7D 61 BD 61 FD 61 3D 62 38 46 7D 62 FE F7 BE FD 08 B1 FE F7 99 F8 A7 63 00 22 05 21 25 20 BC 63 FF F7 A8 F8 25 20 3A E0 DF F8 08 81 40 45 3B D1 3C 48 00 1F 07 68 47 F4 80 27 07 60 00 68 00 F4 80 20 05 90 08 68 40 F0 02 00 08 60 08 68 69 46 00 F0 02 00 05 90 4F F4 40 60 8D E8 25 00 CD E9 03 3C 35 48 FE F7 BE FE 31 4F 34 48 60 37 38 60
info,12001,数据传输,[固件升级] 发送数据帧 50/117（256 字节）
info,12001,数据帧,C7 E9 01 95 C7 E9 03 56 7D 61 BD 61 FD 61 3D 62 38 46 7D 62 FE F7 82 FD 08 B1 FE F7 5D F8 A7 63 00 22 05 21 27 20 BC 63 FF F7 6C F8 27 20 FF F7 5B F8 07 B0 BD E8 F0 83 DF F8 94 C0 60 45 F8 D1 38 68 40 F0 20 00 38 60 38 68 00 F0 20 00 05 90 08 68 40 F0 04 00 08 60 08 68 69 46 00 F0 04 00 05 90 C0 20 8D E8 25 00 08 20 CD E9 03 30 19 48 FE F7 80 FE 12 4F 11 48 C0 37 18 38 38 60 80 05
info,12001,数据帧,C7 E9 01 05 C7 E9 03 56 7D 61 BD 61 FD 61 3D 62 38 46 7D 62 FE F7 42 FD 08 B1 FE F7 1D F8 A7 63 00 22 06 21 47 20 BC 63 FF F7 2C F8 47 20 BE E7 00 10 01 40 44 38 02 40 00 00 02 40 40 64 02 40 18 36 00 20 00 48 00 40 00 04 02 40 28 60 02 40 00 14 01 40 00 08 02 40 90 F8 3E 30 20 2B 0E D1 59 B1 52 B1 90 F8 3C 30 01 2B 08 D0 01 23 80 F8 3C 30 00 23 03 63 01 F0 53 BE 01 20 70 47 02 20
info,12001,数据传输,[固件升级] 发送数据帧 51/117（256 字节）
info,12001,数据帧,70 47 70 47 70 47 90 F8 3D 30 20 2B 18 D1 A9 B1 A2 B1 90 F8 3C 30 01 2B 12 D0 01 62 82 84 C2 84 00 21 01 64 21 22 80 F8 3D 20 80 F8 3C 10 00 68 C1 68 41 F0 80 01 C1 60 00 20 70 47 01 20 70 47 02 20 70 47 04 49 00 68 09 68 88 42 03 D1 03 49 00 20 C1 F8 BC 02 70 47 D4 35 00 20 00 80 40 42 FE E7 00 00 70 B5 10 4D 01 0A 10 4C 29 72 68 72 E0 78 20 F0 7F 00 32 30 E0 70 A0 78 40 F0 40 00
info,12001,数据帧,A0 70 02 20 02 F0 67 F9 69 7A 28 7A 02 F0 98 F8 02 20 02 F0 60 F9 60 78 40 F0 01 00 60 70 20 78 20 F0 80 00 20 70 70 BD 54 00 00 20 4F 00 00 20 06 49 04 28 03 D9 48 78 40 F0 40 00 04 E0 04 4A 50 81 48 78 40 F0 80 00 48 70 70 47 4F 00 00 20 54 00 00 20 38 B5 0D 4C 20 68 00 68 C0 43 C0 06 13 D4 20 46 FF F7 FC FC 20 68 01 68 40 68 00 90 04 F1 CC 02 06 48 12 68 D0 F8 00 11 52 68 89 1A
info,12001,数据传输,[固件升级] 发送数据帧 52/117（256 字节）
info,12001,数据帧,C0 F8 04 11 01 21 80 F8 0B 11 38 BD 4C 35 00 20 94 00 00 20 70 B5 0D 4C 00 25 C4 F8 AC 52 0C 48 01 68 21 F0 40 71 01 60 01 68 41 F0 80 71 01 60 C4 F8 B0 52 02 20 04 F5 2B 74 02 F0 19 F9 01 20 20 60 02 20 02 F0 14 F9 25 60 70 BD 00 00 40 42 00 00 02 40 70 B5 0F 4C 00 26 C4 F8 AC 62 0E 48 01 68 21 F0 40 71 01 60 01 68 41 F0 80 71 01 60 01 25 C4 F8 B0 52 02 20 04 F5 2B 74 02 F0 F8 F8
info,12001,数据帧,25 60 02 20 02 F0 F4 F8 26 60 BD E8 70 40 02 20 02 F0 EE B8 00 00 40 42 00 00 02 40 2D E9 F0 41 12 48 00 24 01 68 21 F0 40 71 01 60 01 68 01 60 0F 4E 25 46 27 46 4F F0 01 08 C6 F8 AC 72 02 20 02 F0 D6 F8 C6 F8 AC 82 60 06 04 0E D6 F8 30 02 08 B1 64 1C E4 B2 02 20 02 F0 CA F8 6D 1C ED B2 08 2D EA D3 20 46 BD E8 F0 81 00 00 00 00 02 40 00 00 40 42 2D E9 F0 41 05 46 12 48 01 68 21 F0
info,12001,数据传输,[固件升级] 发送数据帧 53/117（256 字节）
info,12001,数据帧,40 71 01 60 01 68 41 F0 80 71 01 60 0E 4E 00 27 C6 F8 AC 72 3C 46 4F F0 01 08 E8 09 C6 F8 B0 02 68 06 05 0E 02 20 02 F0 A3 F8 C6 F8 AC 82 02 20 02 F0 9E F8 C6 F8 AC 72 64 1C E4 B2 08 2C EC D3 BD E8 F0 81 00 00 02 40 00 00 40 42 0D 48 10 B5 01 68 21 F0 40 71 01 60 01 68 41 F0 80 71 01 60 09 4C 01 20 C4 F8 B0 02 C4 F8 AC 02 02 20 04 F5 2B 74 02 F0 7D F8 00 20 60 60 BD E8 10 40 02 20
info,12001,数据帧,02 F0 76 B8 00 00 02 40 00 00 40 42 70 B5 0F 48 01 68 21 F0 40 71 01 60 01 68 41 F0 80 71 01 60 0B 4C 00 20 C4 F8 AC 02 C4 F8 B0 02 02 20 04 F5 2B 74 02 F0 5D F8 01 25 25 60 02 20 02 F0 58 F8 65 60 BD E8 70 40 02 20 02 F0 52 B8 00 00 02 40 00 00 40 42 70 B5 12 48 00 24 01 68 21 F0 40 71 01 60 01 68 01 60 0F 4D 01 26 C5 F8 B0 62 02 20 02 F0 3E F8 C5 F8 AC 62 02 20 08 E0 64 1C E4 B2
info,12001,数据传输,[固件升级] 发送数据帧 54/117（256 字节）
info,12001,数据帧,FA 2C 03 D9 FF F7 C2 FF 01 20 70 BD 01 20 02 F0 2F F8 D5 F8 30 02 00 28 F0 D1 C5 F8 AC 02 70 BD 00 00 02 40 00 00 40 42 01 48 FE F7 CB BD 00 00 1C 34 00 20 2D E9 F0 0F 31 4D 28 79 00 06 2A D4 30 48 00 78 01 28 26 D0 2F 49 30 4C 30 4A 0F 8E 00 23 4F F0 01 0C 0F B3 48 8E B0 F1 00 09 1D D0 A8 78 80 06 1A D5 91 F8 21 00 01 28 16 D0 10 78 C0 B1 4F F0 02 08 01 28 1D D0 0D 46 4F F0 03 0A
info,12001,数据帧,EE 6A 75 1E 02 28 20 D0 03 28 2A D0 13 70 81 F8 34 30 CB 62 53 70 BD E8 F0 0F 70 47 13 70 81 F8 34 30 04 E0 81 F8 34 30 82 F8 00 C0 53 70 CB 62 C4 F8 94 C2 20 E0 81 F8 34 C0 50 78 40 1C C0 B2 50 70 0A 28 E7 D3 53 70 0F E0 81 F8 34 80 36 B9 82 F8 00 A0 81 F8 34 A0 C1 F8 2C 90 E8 E7 CD 62 D9 E7 81 F8 34 A0 00 2E F9 D1 82 F8 00 80 81 F8 34 80 CF 62 C4 F8 94 32 BD E8 F0 0F 01 F0 86 BD
info,12001,数据传输,[固件升级] 发送数据帧 55/117（256 字节）
info,12001,数据帧,4F 00 00 20 3C 00 00 20 54 00 00 20 00 80 40 42 38 00 00 20 7F B5 00 24 1B 48 00 94 01 94 02 94 18 49 03 94 01 60 01 25 4F F4 80 31 05 61 C0 E9 01 14 05 76 80 F8 20 40 14 49 C0 E9 0A 14 02 26 C6 61 C4 60 80 F8 30 50 45 61 FE F7 9A F8 08 B1 FD F7 C2 FD 04 20 CD E9 00 05 69 46 02 94 0A 48 FD F7 E6 FF 08 B1 FD F7 B7 FD 05 20 CD E9 00 06 69 46 05 48 FD F7 DC FF 00 28 01 D0 FD F7 AC FD
info,12001,数据帧,7F BD 00 00 00 20 01 40 74 33 00 20 01 00 00 0F 19 48 08 B5 01 68 41 F4 00 11 01 60 01 68 01 F4 00 11 00 91 01 68 41 F4 80 01 01 60 00 68 00 22 00 F4 80 00 00 90 05 21 0C 20 FE F7 A3 FD 0C 20 FE F7 92 FD 00 22 05 21 38 20 FE F7 9B FD 38 20 FE F7 8A FD 00 22 05 21 39 20 FE F7 93 FD 39 20 FE F7 82 FD 00 22 05 21 3A 20 FE F7 8B FD BD E8 08 40 3A 20 FE F7 78 BD 30 38 02 40 10 B5 0E 4A
info,12001,数据传输,[固件升级] 发送数据帧 56/117（256 字节）
info,12001,数据帧,00 21 0E 48 01 F0 E0 FF 0D 4C 0B 4A 00 21 20 62 24 32 0C 48 01 F0 D8 FF 07 4A 60 62 48 32 00 21 09 48 01 F0 D1 FF 04 4A A0 62 6C 32 00 21 07 48 01 F0 CA FF E0 62 10 BD 34 73 0C 08 81 48 0C 08 BC 04 00 20 AD 48 0C 08 D9 48 0C 08 05 49 0C 08 2D E9 F0 43 87 B0 14 21 68 46 FC F7 F4 FD 5B 48 00 24 01 68 41 F0 04 01 01 60 01 68 01 F0 04 01 05 91 01 68 41 F0 80 01 01 60 01 68 01 F0 80 01
info,12001,数据帧,05 91 01 68 41 F0 01 01 01 60 01 68 01 F0 01 01 05 91 01 68 41 F0 02 01 01 60 01 68 01 F0 02 01 05 91 01 68 41 F0 08 01 01 60 00 68 48 4E 00 F0 08 00 05 90 00 22 01 21 30 46 FE F7 4B FC DF F8 14 81 00 22 40 21 40 46 FE F7 44 FC 42 4F 01 22 47 F2 F8 21 38 46 FE F7 3D FC 00 22 4F F4 00 41 38 46 FE F7 37 FC 01 22 51 02 30 46 FE F7 32 FC 01 22 4F F4 19 41 40 46 FE F7 2C FC DF F8 DC 90
info,12001,数据传输,[固件升级] 发送数据帧 57/117（256 字节）
info,12001,数据帧,01 22 04 21 48 46 FE F7 25 FC 40 F2 01 20 00 90 01 25 CD E9 01 54 69 46 30 46 03 94 FE F7 2A FB 48 F2 40 10 00 90 CD E9 01 54 69 46 40 46 03 94 FE F7 20 FB 80 20 CD E9 00 04 69 46 40 46 02 94 FE F7 18 FB 4F F4 98 70 CD E9 00 04 69 46 30 46 02 94 FE F7 0F FB CD E9 00 54 69 46 38 46 02 94 FE F7 08 FB 43 F2 F8 20 00 90 11 26 CD E9 01 64 69 46 38 46 03 94 FE F7 FD FA 4F F4 40 40 00 90
info,12001,数据帧,CD E9 01 54 69 46 38 46 03 94 FE F7 F3 FA E8 02 CD E9 00 06 02 26 CD E9 02 56 69 46 40 46 FE F7 E9 FA 28 03 CD E9 00 05 CD E9 02 56 69 46 40 46 FE F7 E0 FA 04 20 00 90 CD E9 01 54 69 46 48 46 03 94 FE F7 D7 FA 07 B0 BD E8 F0 83 30 38 02 40 00 08 02 40 00 00 02 40 00 04 02 40 00 0C 02 40 09 48 10 B5 07 49 01 60 03 21 41 60 40 F6 B8 31 81 60 FE F7 BB FB 00 28 03 D0 BD E8 10 40 FD F7
info,12001,数据传输,[固件升级] 发送数据帧 58/117（256 字节）
info,12001,数据帧,6B BC 10 BD 00 30 00 40 1C 34 00 20 0F 48 10 B5 0D 49 01 60 4F F4 82 71 41 60 00 21 81 60 C1 60 4F F4 00 72 01 61 C0 E9 05 12 C1 61 01 62 41 62 81 62 0A 21 C1 62 FE F7 4D FF 00 28 03 D0 BD E8 10 40 FD F7 49 BC 10 BD 00 3C 00 40 28 34 00 20 0C 48 10 B5 0A 49 01 60 44 F2 9F 11 41 60 00 21 63 22 C0 E9 02 12 01 61 80 21 81 61 FE F7 C8 FF 00 28 03 D0 BD E8 10 40 FD F7 2E BC 10 BD 00 00
info,12001,数据帧,00 44 01 40 80 34 00 20 10 B5 12 4C 10 48 0C 21 20 60 4F F4 E1 30 60 60 00 20 A0 60 E0 60 C4 E9 04 01 A0 61 E0 61 20 46 FF F7 08 FB 08 B1 FD F7 13 FC 20 68 C1 68 41 F0 10 01 C1 60 06 49 B1 F8 00 01 BD E8 10 40 82 B2 02 48 49 1C FF F7 04 BC 00 10 01 40 4C 35 00 20 94 00 00 20 10 B5 12 4C 10 48 0C 21 20 60 4F F4 E1 30 60 60 00 20 A0 60 E0 60 C4 E9 04 01 A0 61 E0 61 20 46 FF F7 DE FA
info,12001,数据传输,[固件升级] 发送数据帧 59/117（256 字节）
info,12001,数据帧,08 B1 FD F7 E9 FB 20 68 C1 68 41 F0 10 01 C1 60 06 49 B1 F8 00 01 BD E8 10 40 82 B2 02 48 49 1C FF F7 DA BB 00 48 00 40 90 35 00 20 A8 02 00 20 10 B5 13 4C 11 48 4F F4 80 61 20 60 4F F4 96 40 60 60 4F F4 80 50 A0 60 00 20 C4 E9 03 01 0C 21 C4 E9 05 10 E0 61 20 46 FF F7 B0 FA 08 B1 FD F7 BB FB 20 68 C1 68 41 F0 10 01 C1 60 04 49 14 22 BD E8 10 40 CA 39 02 48 FF F7 AE BB 00 14 01 40
info,12001,数据帧,D4 35 00 20 05 48 01 78 00 29 05 D1 40 78 00 28 02 D1 04 49 02 48 08 60 70 47 00 00 C0 05 00 20 04 00 FA 05 0C ED 00 E0 FE E7 00 00 70 B5 09 4D FF 23 1A 46 05 F5 80 76 05 E0 10 F8 01 4B 54 40 2A 5D 5A 40 33 5D 49 1E 89 B2 F6 D2 42 EA 03 20 70 BD 00 00 14 71 0C 08 70 B5 0C 46 05 46 03 29 29 D3 A0 1E 81 B2 28 46 FF F7 E0 FF 21 49 C3 B2 48 80 29 19 11 F8 02 2C 9A 42 1C D1 11 F8 01 1C
info,12001,数据传输,[固件升级] 发送数据帧 60/117（256 字节）
info,12001,数据帧,B1 EB 10 2F 17 D1 68 78 05 28 26 D0 08 DC 01 28 1B D0 02 28 0F D0 03 28 0D D0 04 28 08 D1 18 E0 06 28 1E D0 0F 28 06 D0 10 28 1E D0 17 28 02 D0 01 21 FD F7 1F FB 10 49 B1 F8 00 01 49 1C 82 B2 0E 48 FF F7 49 FB 00 20 70 BD 28 46 00 F0 18 F8 F1 E7 28 46 00 F0 06 F9 ED E7 28 46 00 F0 62 FA E9 E7 28 46 00 F0 A2 FA E5 E7 28 46 00 F0 50 F8 E1 E7 00 00 00 00 00 20 94 00 00 20 4C 35 00 20
info,12001,数据帧,70 B5 81 78 31 B9 C1 78 21 B9 01 79 11 B9 41 79 04 29 05 D0 40 78 BD E8 70 40 02 21 FD F7 EA BA 17 4C 00 21 17 4D 21 70 00 78 85 F8 0C 01 29 46 01 20 81 F8 0D 01 81 F8 0E 01 13 48 00 78 81 F8 0F 01 04 21 05 F5 86 70 21 70 06 46 FF F7 6E FF 60 80 21 78 6A 18 49 1C 82 F8 0C 01 CA B2 A9 18 00 0A 81 F8 0C 01 52 1C D2 B2 22 70 31 46 07 48 FF F7 09 FB BD E8 70 40 02 20 01 F0 AC BC 00 00
info,12001,数据传输,[固件升级] 发送数据帧 61/117（256 字节）
info,12001,数据帧,00 00 00 20 94 00 00 20 54 00 00 20 4C 35 00 20 2D E9 F0 47 04 46 80 78 00 28 54 D1 E3 78 4E 4E 06 21 4C 4D 10 22 DF F8 34 91 06 F5 86 77 04 2B 05 D1 63 79 03 2B 02 D1 A3 79 06 2B 02 D0 23 79 D3 B3 40 E0 28 70 14 F8 01 0B 86 F8 0C 01 42 48 80 F8 0D 21 40 4A 60 78 82 F8 0E 01 A0 78 82 F8 0F 01 E0 78 82 F8 10 01 20 79 82 F8 11 01 29 70 38 46 FF F7 1B FF 01 46 68 80 28 78 32 18 40 1C
